lambda_over_k0,abs_d_te
1.7770000000e+00,5.5634622810e+02
1.7775000000e+00,5.5655943372e+02
1.7780000000e+00,5.5677263808e+02
1.7785000000e+00,5.5698584120e+02
1.7790000000e+00,5.5719904309e+02
1.7795000000e+00,5.5741224376e+02
1.7800000000e+00,5.5762544323e+02
1.7805000000e+00,5.5783864152e+02
1.7810000000e+00,5.5805183863e+02
1.7815000000e+00,5.5826503459e+02
1.7820000000e+00,5.5847822941e+02
1.7825000000e+00,5.5869142310e+02
1.7830000000e+00,5.5890461567e+02
1.7835000000e+00,5.5911780715e+02
1.7840000000e+00,5.5933099754e+02
1.7845000000e+00,5.5954418686e+02
1.7850000000e+00,5.5975737512e+02
1.7855000000e+00,5.5997056234e+02
1.7860000000e+00,5.6018374854e+02
1.7865000000e+00,5.6039693372e+02
1.7870000000e+00,5.6061011790e+02
1.7875000000e+00,5.6082330110e+02
1.7880000000e+00,5.6103648332e+02
1.7885000000e+00,5.6124966459e+02
1.7890000000e+00,5.6146284491e+02
1.7895000000e+00,5.6167602430e+02
1.7900000000e+00,5.6188920278e+02
1.7905000000e+00,5.6210238035e+02
1.7910000000e+00,5.6231555704e+02
1.7915000000e+00,5.6252873285e+02
1.7920000000e+00,5.6274190781e+02
1.7925000000e+00,5.6295508191e+02
1.7930000000e+00,5.6316825518e+02
1.7935000000e+00,5.6338142764e+02
1.7940000000e+00,5.6359459928e+02
1.7945000000e+00,5.6380777014e+02
1.7950000000e+00,5.6402094022e+02
1.7955000000e+00,5.6423410953e+02
1.7960000000e+00,5.6444727809e+02
1.7965000000e+00,5.6466044591e+02
1.7970000000e+00,5.6487361301e+02
1.7975000000e+00,5.6508677939e+02
1.7980000000e+00,5.6529994508e+02
1.7985000000e+00,5.6551311009e+02
1.7990000000e+00,5.6572627442e+02
1.7995000000e+00,5.6593943809e+02
1.8000000000e+00,5.6615260112e+02
1.8005000000e+00,5.6636576352e+02
1.8010000000e+00,5.6657892530e+02
1.8015000000e+00,5.6679208648e+02
1.8020000000e+00,5.6700524706e+02
1.8025000000e+00,5.6721840707e+02
1.8030000000e+00,5.6743156650e+02
1.8035000000e+00,5.6764472539e+02
1.8040000000e+00,5.6785788373e+02
1.8045000000e+00,5.6807104155e+02
1.8050000000e+00,5.6828419886e+02
1.8055000000e+00,5.6849735566e+02
1.8060000000e+00,5.6871051198e+02
1.8065000000e+00,5.6892366782e+02
1.8070000000e+00,5.6913682319e+02
1.8075000000e+00,5.6934997812e+02
1.8080000000e+00,5.6956313261e+02
1.8085000000e+00,5.6977628668e+02
1.8090000000e+00,5.6998944033e+02
1.8095000000e+00,5.7020259358e+02
1.8100000000e+00,5.7041574645e+02
1.8105000000e+00,5.7062889895e+02
1.8110000000e+00,5.7084205108e+02
1.8115000000e+00,5.7105520287e+02
1.8120000000e+00,5.7126835431e+02
1.8125000000e+00,5.7148150544e+02
1.8130000000e+00,5.7169465625e+02
1.8135000000e+00,5.7190780676e+02
1.8140000000e+00,5.7212095699e+02
1.8145000000e+00,5.7233410694e+02
1.8150000000e+00,5.7254725664e+02
1.8155000000e+00,5.7276040608e+02
1.8160000000e+00,5.7297355528e+02
1.8165000000e+00,5.7318670426e+02
1.8170000000e+00,5.7339985303e+02
1.8175000000e+00,5.7361300159e+02
1.8180000000e+00,5.7382614997e+02
1.8185000000e+00,5.7403929817e+02
1.8190000000e+00,5.7425244620e+02
1.8195000000e+00,5.7446559408e+02
1.8200000000e+00,5.7467874182e+02
1.8205000000e+00,5.7489188944e+02
1.8210000000e+00,5.7510503694e+02
1.8215000000e+00,5.7531818433e+02
1.8220000000e+00,5.7553133163e+02
1.8225000000e+00,5.7574447885e+02
1.8230000000e+00,5.7595762600e+02
1.8235000000e+00,5.7617077309e+02
1.8240000000e+00,5.7638392014e+02
1.8245000000e+00,5.7659706715e+02
1.8250000000e+00,5.7681021414e+02
1.8255000000e+00,5.7702336112e+02
1.8260000000e+00,5.7723650811e+02
1.8265000000e+00,5.7744965510e+02
1.8270000000e+00,5.7766280213e+02
1.8275000000e+00,5.7787594918e+02
1.8280000000e+00,5.7808909629e+02
1.8285000000e+00,5.7830224345e+02
1.8290000000e+00,5.7851539069e+02
1.8295000000e+00,5.7872853801e+02
1.8300000000e+00,5.7894168542e+02
1.8305000000e+00,5.7915483294e+02
1.8310000000e+00,5.7936798057e+02
1.8315000000e+00,5.7958112833e+02
1.8320000000e+00,5.7979427623e+02
1.8325000000e+00,5.8000742429e+02
1.8330000000e+00,5.8022057250e+02
1.8335000000e+00,5.8043372089e+02
1.8340000000e+00,5.8064686946e+02
1.8345000000e+00,5.8086001822e+02
1.8350000000e+00,5.8107316720e+02
1.8355000000e+00,5.8128631639e+02
1.8360000000e+00,5.8149946581e+02
1.8365000000e+00,5.8171261547e+02
1.8370000000e+00,5.8192576539e+02
1.8375000000e+00,5.8213891556e+02
1.8380000000e+00,5.8235206601e+02
1.8385000000e+00,5.8256521674e+02
1.8390000000e+00,5.8277836777e+02
1.8395000000e+00,5.8299151910e+02
1.8400000000e+00,5.8320467075e+02
1.8405000000e+00,5.8341782273e+02
1.8410000000e+00,5.8363097505e+02
1.8415000000e+00,5.8384412771e+02
1.8420000000e+00,5.8405728074e+02
1.8425000000e+00,5.8427043414e+02
1.8430000000e+00,5.8448358792e+02
1.8435000000e+00,5.8469674209e+02
1.8440000000e+00,5.8490989667e+02
1.8445000000e+00,5.8512305166e+02
1.8450000000e+00,5.8533620707e+02
1.8455000000e+00,5.8554936292e+02
1.8460000000e+00,5.8576251922e+02
1.8465000000e+00,5.8597567597e+02
1.8470000000e+00,5.8618883319e+02
1.8475000000e+00,5.8640199088e+02
1.8480000000e+00,5.8661514907e+02
1.8485000000e+00,5.8682830775e+02
1.8490000000e+00,5.8704146694e+02
1.8495000000e+00,5.8725462665e+02
1.8500000000e+00,5.8746778689e+02
1.8505000000e+00,5.8768094767e+02
1.8510000000e+00,5.8789410900e+02
1.8515000000e+00,5.8810727089e+02
1.8520000000e+00,5.8832043335e+02
1.8525000000e+00,5.8853359639e+02
1.8530000000e+00,5.8874676002e+02
1.8535000000e+00,5.8895992426e+02
1.8540000000e+00,5.8917308911e+02
1.8545000000e+00,5.8938625457e+02
1.8550000000e+00,5.8959942068e+02
1.8555000000e+00,5.8981258742e+02
1.8560000000e+00,5.9002575481e+02
1.8565000000e+00,5.9023892287e+02
1.8570000000e+00,5.9045209160e+02
1.8575000000e+00,5.9066526101e+02
1.8580000000e+00,5.9087843111e+02
1.8585000000e+00,5.9109160192e+02
1.8590000000e+00,5.9130477344e+02
1.8595000000e+00,5.9151794568e+02
1.8600000000e+00,5.9173111865e+02
1.8605000000e+00,5.9194429236e+02
1.8610000000e+00,5.9215746683e+02
1.8615000000e+00,5.9237064205e+02
1.8620000000e+00,5.9258381805e+02
1.8625000000e+00,5.9279699483e+02
1.8630000000e+00,5.9301017240e+02
1.8635000000e+00,5.9322335077e+02
1.8640000000e+00,5.9343652995e+02
1.8645000000e+00,5.9364970994e+02
1.8650000000e+00,5.9386289077e+02
1.8655000000e+00,5.9407607244e+02
1.8660000000e+00,5.9428925496e+02
1.8665000000e+00,5.9450243833e+02
1.8670000000e+00,5.9471562257e+02
1.8675000000e+00,5.9492880769e+02
1.8680000000e+00,5.9514199370e+02
1.8685000000e+00,5.9535518060e+02
1.8690000000e+00,5.9556836841e+02
1.8695000000e+00,5.9578155713e+02
1.8700000000e+00,5.9599474678e+02
1.8705000000e+00,5.9620793736e+02
1.8710000000e+00,5.9642112889e+02
1.8715000000e+00,5.9663432136e+02
1.8720000000e+00,5.9684751480e+02
1.8725000000e+00,5.9706070921e+02
1.8730000000e+00,5.9727390460e+02
1.8735000000e+00,5.9748710098e+02
1.8740000000e+00,5.9770029836e+02
1.8745000000e+00,5.9791349675e+02
1.8750000000e+00,5.9812669616e+02
1.8755000000e+00,5.9833989659e+02
1.8760000000e+00,5.9855309805e+02
1.8765000000e+00,5.9876630056e+02
1.8770000000e+00,5.9897950413e+02
1.8775000000e+00,5.9919270876e+02
1.8780000000e+00,5.9940591446e+02
1.8785000000e+00,5.9961912124e+02
1.8790000000e+00,5.9983232911e+02
1.8795000000e+00,6.0004553808e+02
1.8800000000e+00,6.0025874816e+02
1.8805000000e+00,6.0047195935e+02
1.8810000000e+00,6.0068517167e+02
1.8815000000e+00,6.0089838512e+02
1.8820000000e+00,6.0111159972e+02
1.8825000000e+00,6.0132481547e+02
1.8830000000e+00,6.0153803238e+02
1.8835000000e+00,6.0175125046e+02
1.8840000000e+00,6.0196446972e+02
1.8845000000e+00,6.0217769017e+02
1.8850000000e+00,6.0239091181e+02
1.8855000000e+00,6.0260413466e+02
1.8860000000e+00,6.0281735872e+02
1.8865000000e+00,6.0303058401e+02
1.8870000000e+00,6.0324381052e+02
1.8875000000e+00,6.0345703827e+02
1.8880000000e+00,6.0367026728e+02
1.8885000000e+00,6.0388349753e+02
1.8890000000e+00,6.0409672906e+02
1.8895000000e+00,6.0430996185e+02
1.8900000000e+00,6.0452319593e+02
1.8905000000e+00,6.0473643130e+02
1.8910000000e+00,6.0494966797e+02
1.8915000000e+00,6.0516290595e+02
1.8920000000e+00,6.0537614524e+02
1.8925000000e+00,6.0558938586e+02
1.8930000000e+00,6.0580262781e+02
1.8935000000e+00,6.0601587110e+02
1.8940000000e+00,6.0622911574e+02
1.8945000000e+00,6.0644236174e+02
1.8950000000e+00,6.0665560911e+02
1.8955000000e+00,6.0686885785e+02
1.8960000000e+00,6.0708210797e+02
1.8965000000e+00,6.0729535949e+02
1.8970000000e+00,6.0750861240e+02
1.8975000000e+00,6.0772186672e+02
1.8980000000e+00,6.0793512245e+02
1.8985000000e+00,6.0814837961e+02
1.8990000000e+00,6.0836163821e+02
1.8995000000e+00,6.0857489824e+02
1.9000000000e+00,6.0878815972e+02
1.9005000000e+00,6.0900142265e+02
1.9010000000e+00,6.0921468705e+02
1.9015000000e+00,6.0942795292e+02
1.9020000000e+00,6.0964122028e+02
1.9025000000e+00,6.0985448912e+02
1.9030000000e+00,6.1006775946e+02
1.9035000000e+00,6.1028103130e+02
1.9040000000e+00,6.1049430465e+02
1.9045000000e+00,6.1070757953e+02
1.9050000000e+00,6.1092085593e+02
1.9055000000e+00,6.1113413386e+02
1.9060000000e+00,6.1134741335e+02
1.9065000000e+00,6.1156069438e+02
1.9070000000e+00,6.1177397697e+02
1.9075000000e+00,6.1198726113e+02
1.9080000000e+00,6.1220054687e+02
1.9085000000e+00,6.1241383418e+02
1.9090000000e+00,6.1262712309e+02
1.9095000000e+00,6.1284041360e+02
1.9100000000e+00,6.1305370571e+02
1.9105000000e+00,6.1326699943e+02
1.9110000000e+00,6.1348029478e+02
1.9115000000e+00,6.1369359175e+02
1.9120000000e+00,6.1390689037e+02
1.9125000000e+00,6.1412019062e+02
1.9130000000e+00,6.1433349253e+02
1.9135000000e+00,6.1454679610e+02
1.9140000000e+00,6.1476010133e+02
1.9145000000e+00,6.1497340824e+02
1.9150000000e+00,6.1518671683e+02
1.9155000000e+00,6.1540002710e+02
1.9160000000e+00,6.1561333908e+02
1.9165000000e+00,6.1582665276e+02
1.9170000000e+00,6.1603996815e+02
1.9175000000e+00,6.1625328526e+02
1.9180000000e+00,6.1646660410e+02
1.9185000000e+00,6.1667992467e+02
1.9190000000e+00,6.1689324698e+02
1.9195000000e+00,6.1710657104e+02
1.9200000000e+00,6.1731989685e+02
1.9205000000e+00,6.1753322443e+02
1.9210000000e+00,6.1774655378e+02
1.9215000000e+00,6.1795988491e+02
1.9220000000e+00,6.1817321782e+02
1.9225000000e+00,6.1838655253e+02
1.9230000000e+00,6.1859988903e+02
1.9235000000e+00,6.1881322734e+02
1.9240000000e+00,6.1902656746e+02
1.9245000000e+00,6.1923990941e+02
1.9250000000e+00,6.1945325318e+02
1.9255000000e+00,6.1966659879e+02
1.9260000000e+00,6.1987994623e+02
1.9265000000e+00,6.2009329553e+02
1.9270000000e+00,6.2030664669e+02
1.9275000000e+00,6.2051999971e+02
1.9280000000e+00,6.2073335459e+02
1.9285000000e+00,6.2094671136e+02
1.9290000000e+00,6.2116007001e+02
1.9295000000e+00,6.2137343055e+02
1.9300000000e+00,6.2158679299e+02
1.9305000000e+00,6.2180015734e+02
1.9310000000e+00,6.2201352359e+02
1.9315000000e+00,6.2222689177e+02
1.9320000000e+00,6.2244026187e+02
1.9325000000e+00,6.2265363391e+02
1.9330000000e+00,6.2286700788e+02
1.9335000000e+00,6.2308038380e+02
1.9340000000e+00,6.2329376167e+02
1.9345000000e+00,6.2350714151e+02
1.9350000000e+00,6.2372052331e+02
1.9355000000e+00,6.2393390708e+02
1.9360000000e+00,6.2414729284e+02
1.9365000000e+00,6.2436068058e+02
1.9370000000e+00,6.2457407031e+02
1.9375000000e+00,6.2478746205e+02
1.9380000000e+00,6.2500085579e+02
1.9385000000e+00,6.2521425155e+02
1.9390000000e+00,6.2542764932e+02
1.9395000000e+00,6.2564104913e+02
1.9400000000e+00,6.2585445096e+02
1.9405000000e+00,6.2606785484e+02
1.9410000000e+00,6.2628126076e+02
1.9415000000e+00,6.2649466874e+02
1.9420000000e+00,6.2670807878e+02
1.9425000000e+00,6.2692149088e+02
1.9430000000e+00,6.2713490505e+02
1.9435000000e+00,6.2734832131e+02
1.9440000000e+00,6.2756173965e+02
1.9445000000e+00,6.2777516008e+02
1.9450000000e+00,6.2798858261e+02
1.9455000000e+00,6.2820200725e+02
1.9460000000e+00,6.2841543400e+02
1.9465000000e+00,6.2862886286e+02
1.9470000000e+00,6.2884229385e+02
1.9475000000e+00,6.2905572697e+02
1.9480000000e+00,6.2926916223e+02
1.9485000000e+00,6.2948259963e+02
1.9490000000e+00,6.2969603918e+02
1.9495000000e+00,6.2990948089e+02
1.9500000000e+00,6.3012292475e+02
1.9505000000e+00,6.3033637079e+02
1.9510000000e+00,6.3054981900e+02
1.9515000000e+00,6.3076326939e+02
1.9520000000e+00,6.3097672197e+02
1.9525000000e+00,6.3119017674e+02
1.9530000000e+00,6.3140363370e+02
1.9535000000e+00,6.3161709288e+02
1.9540000000e+00,6.3183055427e+02
1.9545000000e+00,6.3204401787e+02
1.9550000000e+00,6.3225748370e+02
1.9555000000e+00,6.3247095175e+02
1.9560000000e+00,6.3268442205e+02
1.9565000000e+00,6.3289789458e+02
1.9570000000e+00,6.3311136936e+02
1.9575000000e+00,6.3332484640e+02
1.9580000000e+00,6.3353832570e+02
1.9585000000e+00,6.3375180726e+02
1.9590000000e+00,6.3396529110e+02
1.9595000000e+00,6.3417877721e+02
1.9600000000e+00,6.3439226560e+02
1.9605000000e+00,6.3460575629e+02
1.9610000000e+00,6.3481924927e+02
1.9615000000e+00,6.3503274455e+02
1.9620000000e+00,6.3524624214e+02
1.9625000000e+00,6.3545974205e+02
1.9630000000e+00,6.3567324427e+02
1.9635000000e+00,6.3588674882e+02
1.9640000000e+00,6.3610025570e+02
1.9645000000e+00,6.3631376491e+02
1.9650000000e+00,6.3652727647e+02
1.9655000000e+00,6.3674079037e+02
1.9660000000e+00,6.3695430663e+02
1.9665000000e+00,6.3716782525e+02
1.9670000000e+00,6.3738134623e+02
1.9675000000e+00,6.3759486959e+02
1.9680000000e+00,6.3780839532e+02
1.9685000000e+00,6.3802192343e+02
1.9690000000e+00,6.3823545394e+02
1.9695000000e+00,6.3844898683e+02
1.9700000000e+00,6.3866252213e+02
1.9705000000e+00,6.3887605983e+02
1.9710000000e+00,6.3908959994e+02
1.9715000000e+00,6.3930314246e+02
1.9720000000e+00,6.3951668741e+02
1.9725000000e+00,6.3973023479e+02
1.9730000000e+00,6.3994378460e+02
1.9735000000e+00,6.4015733684e+02
1.9740000000e+00,6.4037089153e+02
1.9745000000e+00,6.4058444867e+02
1.9750000000e+00,6.4079800827e+02
1.9755000000e+00,6.4101157032e+02
1.9760000000e+00,6.4122513484e+02
1.9765000000e+00,6.4143870183e+02
1.9770000000e+00,6.4165227130e+02
1.9775000000e+00,6.4186584325e+02
1.9780000000e+00,6.4207941769e+02
1.9785000000e+00,6.4229299462e+02
1.9790000000e+00,6.4250657404e+02
1.9795000000e+00,6.4272015597e+02
1.9800000000e+00,6.4293374041e+02
1.9805000000e+00,6.4314732737e+02
1.9810000000e+00,6.4336091684e+02
1.9815000000e+00,6.4357450884e+02
1.9820000000e+00,6.4378810337e+02
1.9825000000e+00,6.4400170043e+02
1.9830000000e+00,6.4421530004e+02
1.9835000000e+00,6.4442890218e+02
1.9840000000e+00,6.4464250688e+02
1.9845000000e+00,6.4485611414e+02
1.9850000000e+00,6.4506972396e+02
1.9855000000e+00,6.4528333634e+02
1.9860000000e+00,6.4549695130e+02
1.9865000000e+00,6.4571056883e+02
1.9870000000e+00,6.4592418895e+02
1.9875000000e+00,6.4613781165e+02
1.9880000000e+00,6.4635143694e+02
1.9885000000e+00,6.4656506483e+02
1.9890000000e+00,6.4677869532e+02
1.9895000000e+00,6.4699232842e+02
1.9900000000e+00,6.4720596414e+02
1.9905000000e+00,6.4741960247e+02
1.9910000000e+00,6.4763324342e+02
1.9915000000e+00,6.4784688700e+02
1.9920000000e+00,6.4806053321e+02
1.9925000000e+00,6.4827418206e+02
1.9930000000e+00,6.4848783355e+02
1.9935000000e+00,6.4870148769e+02
1.9940000000e+00,6.4891514449e+02
1.9945000000e+00,6.4912880393e+02
1.9950000000e+00,6.4934246605e+02
1.9955000000e+00,6.4955613082e+02
1.9960000000e+00,6.4976979827e+02
1.9965000000e+00,6.4998346840e+02
1.9970000000e+00,6.5019714121e+02
1.9975000000e+00,6.5041081670e+02
1.9980000000e+00,6.5062449489e+02
1.9985000000e+00,6.5083817577e+02
1.9990000000e+00,6.5105185936e+02
1.9995000000e+00,6.5126554564e+02
2.0000000000e+00,6.5147923464e+02
2.0005000000e+00,6.5169292636e+02
2.0010000000e+00,6.5190662079e+02
2.0015000000e+00,6.5212031795e+02
2.0020000000e+00,6.5233401784e+02
2.0025000000e+00,6.5254772046e+02
2.0030000000e+00,6.5276142582e+02
2.0035000000e+00,6.5297513393e+02
2.0040000000e+00,6.5318884478e+02
2.0045000000e+00,6.5340255839e+02
2.0050000000e+00,6.5361627475e+02
2.0055000000e+00,6.5382999388e+02
2.0060000000e+00,6.5404371577e+02
2.0065000000e+00,6.5425744043e+02
2.0070000000e+00,6.5447116787e+02
2.0075000000e+00,6.5468489809e+02
2.0080000000e+00,6.5489863110e+02
2.0085000000e+00,6.5511236689e+02
2.0090000000e+00,6.5532610548e+02
2.0095000000e+00,6.5553984687e+02
2.0100000000e+00,6.5575359106e+02
2.0105000000e+00,6.5596733805e+02
2.0110000000e+00,6.5618108786e+02
2.0115000000e+00,6.5639484049e+02
2.0120000000e+00,6.5660859594e+02
2.0125000000e+00,6.5682235421e+02
2.0130000000e+00,6.5703611532e+02
2.0135000000e+00,6.5724987925e+02
2.0140000000e+00,6.5746364603e+02
2.0145000000e+00,6.5767741565e+02
2.0150000000e+00,6.5789118812e+02
2.0155000000e+00,6.5810496344e+02
2.0160000000e+00,6.5831874161e+02
2.0165000000e+00,6.5853252265e+02
2.0170000000e+00,6.5874630655e+02
2.0175000000e+00,6.5896009332e+02
2.0180000000e+00,6.5917388296e+02
2.0185000000e+00,6.5938767548e+02
2.0190000000e+00,6.5960147089e+02
2.0195000000e+00,6.5981526918e+02
2.0200000000e+00,6.6002907036e+02
2.0205000000e+00,6.6024287444e+02
2.0210000000e+00,6.6045668141e+02
2.0215000000e+00,6.6067049129e+02
2.0220000000e+00,6.6088430408e+02
2.0225000000e+00,6.6109811977e+02
2.0230000000e+00,6.6131193839e+02
2.0235000000e+00,6.6152575992e+02
2.0240000000e+00,6.6173958438e+02
2.0245000000e+00,6.6195341177e+02
2.0250000000e+00,6.6216724209e+02
2.0255000000e+00,6.6238107534e+02
2.0260000000e+00,6.6259491154e+02
2.0265000000e+00,6.6280875068e+02
2.0270000000e+00,6.6302259278e+02
2.0275000000e+00,6.6323643782e+02
2.0280000000e+00,6.6345028582e+02
2.0285000000e+00,6.6366413678e+02
2.0290000000e+00,6.6387799071e+02
2.0295000000e+00,6.6409184761e+02
2.0300000000e+00,6.6430570748e+02
2.0305000000e+00,6.6451957033e+02
2.0310000000e+00,6.6473343616e+02
2.0315000000e+00,6.6494730497e+02
2.0320000000e+00,6.6516117678e+02
2.0325000000e+00,6.6537505158e+02
2.0330000000e+00,6.6558892937e+02
2.0335000000e+00,6.6580281017e+02
2.0340000000e+00,6.6601669397e+02
2.0345000000e+00,6.6623058078e+02
2.0350000000e+00,6.6644447060e+02
2.0355000000e+00,6.6665836344e+02
2.0360000000e+00,6.6687225930e+02
2.0365000000e+00,6.6708615818e+02
2.0370000000e+00,6.6730006010e+02
2.0375000000e+00,6.6751396504e+02
2.0380000000e+00,6.6772787302e+02
2.0385000000e+00,6.6794178404e+02
2.0390000000e+00,6.6815569811e+02
2.0395000000e+00,6.6836961522e+02
2.0400000000e+00,6.6858353538e+02
2.0405000000e+00,6.6879745860e+02
2.0410000000e+00,6.6901138488e+02
2.0415000000e+00,6.6922531422e+02
2.0420000000e+00,6.6943924662e+02
2.0425000000e+00,6.6965318210e+02
2.0430000000e+00,6.6986712065e+02
2.0435000000e+00,6.7008106227e+02
2.0440000000e+00,6.7029500698e+02
2.0445000000e+00,6.7050895477e+02
2.0450000000e+00,6.7072290565e+02
2.0455000000e+00,6.7093685963e+02
2.0460000000e+00,6.7115081669e+02
2.0465000000e+00,6.7136477686e+02
2.0470000000e+00,6.7157874013e+02
2.0475000000e+00,6.7179270651e+02
2.0480000000e+00,6.7200667600e+02
2.0485000000e+00,6.7222064860e+02
2.0490000000e+00,6.7243462432e+02
2.0495000000e+00,6.7264860316e+02
2.0500000000e+00,6.7286258512e+02
2.0505000000e+00,6.7307657022e+02
2.0510000000e+00,6.7329055844e+02
2.0515000000e+00,6.7350454980e+02
2.0520000000e+00,6.7371854430e+02
2.0525000000e+00,6.7393254194e+02
2.0530000000e+00,6.7414654272e+02
2.0535000000e+00,6.7436054666e+02
2.0540000000e+00,6.7457455375e+02
2.0545000000e+00,6.7478856399e+02
2.0550000000e+00,6.7500257739e+02
2.0555000000e+00,6.7521659396e+02
2.0560000000e+00,6.7543061369e+02
2.0565000000e+00,6.7564463659e+02
2.0570000000e+00,6.7585866267e+02
2.0575000000e+00,6.7607269192e+02
2.0580000000e+00,6.7628672435e+02
2.0585000000e+00,6.7650075997e+02
2.0590000000e+00,6.7671479877e+02
2.0595000000e+00,6.7692884076e+02
2.0600000000e+00,6.7714288595e+02
2.0605000000e+00,6.7735693433e+02
2.0610000000e+00,6.7757098592e+02
2.0615000000e+00,6.7778504070e+02
2.0620000000e+00,6.7799909870e+02
2.0625000000e+00,6.7821315990e+02
2.0630000000e+00,6.7842722431e+02
2.0635000000e+00,6.7864129195e+02
2.0640000000e+00,6.7885536280e+02
2.0645000000e+00,6.7906943688e+02
2.0650000000e+00,6.7928351418e+02
2.0655000000e+00,6.7949759471e+02
2.0660000000e+00,6.7971167848e+02
2.0665000000e+00,6.7992576548e+02
2.0670000000e+00,6.8013985572e+02
2.0675000000e+00,6.8035394920e+02
2.0680000000e+00,6.8056804593e+02
2.0685000000e+00,6.8078214590e+02
2.0690000000e+00,6.8099624913e+02
2.0695000000e+00,6.8121035561e+02
2.0700000000e+00,6.8142446536e+02
2.0705000000e+00,6.8163857836e+02
2.0710000000e+00,6.8185269463e+02
2.0715000000e+00,6.8206681416e+02
2.0720000000e+00,6.8228093697e+02
2.0725000000e+00,6.8249506305e+02
2.0730000000e+00,6.8270919240e+02
2.0735000000e+00,6.8292332504e+02
2.0740000000e+00,6.8313746096e+02
2.0745000000e+00,6.8335160016e+02
2.0750000000e+00,6.8356574266e+02
2.0755000000e+00,6.8377988844e+02
2.0760000000e+00,6.8399403753e+02
2.0765000000e+00,6.8420818990e+02
2.0770000000e+00,6.8442234559e+02
2.0775000000e+00,6.8463650457e+02
2.0780000000e+00,6.8485066686e+02
2.0785000000e+00,6.8506483246e+02
2.0790000000e+00,6.8527900138e+02
2.0795000000e+00,6.8549317361e+02
2.0800000000e+00,6.8570734916e+02
2.0805000000e+00,6.8592152803e+02
2.0810000000e+00,6.8613571022e+02
2.0815000000e+00,6.8634989575e+02
2.0820000000e+00,6.8656408460e+02
2.0825000000e+00,6.8677827679e+02
2.0830000000e+00,6.8699247231e+02
2.0835000000e+00,6.8720667118e+02
2.0840000000e+00,6.8742087338e+02
2.0845000000e+00,6.8763507893e+02
2.0850000000e+00,6.8784928783e+02
2.0855000000e+00,6.8806350008e+02
2.0860000000e+00,6.8827771568e+02
2.0865000000e+00,6.8849193464e+02
2.0870000000e+00,6.8870615695e+02
2.0875000000e+00,6.8892038263e+02
2.0880000000e+00,6.8913461168e+02
2.0885000000e+00,6.8934884409e+02
2.0890000000e+00,6.8956307987e+02
